2.38539,48.83112,0
2.38601,48.83063,0
2.38637,48.83036,0
2.38649,48.83025,0
2.38672,48.83002,0
2.3869,48.82985,0
2.38818,48.82845,0
2.3882,48.82842,0
2.38823,48.82839,0
2.38826,48.82837,0
2.38833,48.82831,0
2.38836,48.82828,0
2.3885,48.82819,0
2.38885,48.82798,0
2.38904,48.82788,0
2.38915,48.82781,0
2.38988,48.82738,0
2.38994,48.82735,0
2.38995,48.82734,0
2.39005,48.82728,0
2.39014,48.82724,0
2.39015,48.82723,0
2.39017,48.82722,0
2.39017,48.82721,0
2.39018,48.82721,0
2.39037,48.82711,0
2.39038,48.8271,0
2.39039,48.8271,0
2.39051,48.82703,0
2.39055,48.82701,0
2.39056,48.82701,0
2.39057,48.827,0
2.39058,48.827,0
2.39059,48.82699,0
2.3906,48.82699,0
2.3906,48.82698,0
2.39063,48.82697,0
2.39071,48.82692,0
2.39084,48.82685,0
2.39087,48.82682,0
2.39091,48.8268,0
2.39105,48.82672,0
2.39121,48.82661,0
2.39123,48.8266,0
2.39124,48.82659,0
2.39126,48.82658,0
2.39135,48.82652,0
2.39141,48.82646,0
2.39152,48.82636,0
2.39212,48.8257,0
2.39233,48.82549,0
2.3928,48.82506,0
2.39317,48.8248,0
2.39343,48.8246,0
2.39601,48.82285,0
2.39626,48.82269,0
2.39694,48.8223,0
2.39728,48.82212,0
2.39835,48.8216,0
2.3988,48.8214,0
2.39982,48.821,0
2.40067,48.8207,0
2.4015,48.82043,0
2.40271,48.82006,0
2.40383,48.81975,0
2.40438,48.81961,0
2.40478,48.81949,0
2.40562,48.81928,0
2.40685,48.819,0
2.40725,48.81892,0
2.40836,48.81865,0
2.4121,48.81779,0
2.4125,48.81771,0
2.41322,48.81759,0
2.41386,48.8175,0
2.41429,48.81745,0
2.41466,48.81742,0
2.41493,48.81739,0
2.41563,48.81735,0
2.41595,48.81734,0
2.41626,48.81734,0
2.41836,48.81745,0
2.41865,48.81745,0
2.41894,48.81746,0
2.42117,48.81745,0
2.42137,48.81744,0
2.42153,48.81744,0
2.42204,48.81741,0
2.42216,48.81739,0
2.42365,48.81723,0
2.42432,48.81717,0
2.42504,48.81714,0
2.42592,48.81714,0
2.42934,48.81722,0
2.43131,48.8173,0
2.43401,48.81738,0
2.43433,48.81738,0
2.4358,48.81742,0
2.43716,48.81743,0
2.43842,48.8174,0
2.4387,48.8174,0
2.43924,48.81737,0
2.43958,48.81736,0
2.44079,48.81728,0
2.44129,48.81723,0
2.44256,48.81713,0
2.44315,48.81707,0
2.44575,48.81687,0
2.45005,48.8165,0
2.45116,48.81643,0
2.45156,48.81643,0
2.45221,48.81647,0
2.45255,48.81652,0
2.453,48.81661,0
2.45327,48.81668,0
2.45362,48.81679,0
2.4537,48.81682,0
2.45437,48.81711,0
2.45515,48.8175,0
2.45706,48.8185,0
2.45719,48.81856,0
2.45728,48.81859,0
2.45856,48.81926,0
2.45875,48.81935,0
2.4597,48.81985,0
2.45983,48.81991,0
2.46059,48.82032,0
2.46127,48.82073,0
2.46145,48.82086,0
2.46156,48.82093,0
2.46182,48.82114,0
2.46211,48.8214,0
2.46216,48.82146,0
2.46227,48.82157,0
2.46231,48.82162,0
2.46241,48.82173,0
2.46261,48.82202,0
2.46273,48.82225,0
2.46284,48.8225,0
2.463,48.8231,0
2.46306,48.82336,0
2.46311,48.82361,0
2.4632,48.82395,0
2.46331,48.82422,0
2.46347,48.82456,0
2.46378,48.82499,0
2.46397,48.82517,0
2.46421,48.82536,0
2.46464,48.82567,0
2.46481,48.82577,0
2.46517,48.82596,0
2.46571,48.8262,0
2.4667,48.82656,0
2.46767,48.82687,0
2.46863,48.82713,0
2.47022,48.82753,0
2.47143,48.82775,0
2.47325,48.82803,0
2.47664,48.82851,0
2.47941,48.82893,0
2.4852,48.82974,0
2.48556,48.82978,0
2.4863,48.82988,0
2.48825,48.83009,0
2.48876,48.83013,0
2.48894,48.83015,0
2.49013,48.83023,0
2.49045,48.83024,0
2.49081,48.83026,0
2.49186,48.83029,0
2.49256,48.83029,0
2.49347,48.83026,0
2.49406,48.83023,0
2.49487,48.83016,0
2.49555,48.83009,0
2.49604,48.83001,0
2.49703,48.8298,0
2.49777,48.82962,0
2.50088,48.82874,0
2.50268,48.82826,0
2.50407,48.82795,0
2.50432,48.82791,0
2.50572,48.82764,0
2.50866,48.82719,0
2.51034,48.82697,0
2.51047,48.82696,0
2.51051,48.82696,0
2.51124,48.82688,0
2.51422,48.82662,0
2.51445,48.82661,0
2.5153,48.82654,0
2.51679,48.82646,0
2.51812,48.82637,0
2.51934,48.82632,0
2.51938,48.82631,0
2.52038,48.82632,0
2.52092,48.82634,0
2.52168,48.8264,0
2.52261,48.82654,0
2.52322,48.82665,0
2.52353,48.82674,0
2.52373,48.82678,0
2.52445,48.827,0
2.52479,48.82712,0
2.5254,48.82736,0
2.52574,48.82752,0
2.52618,48.82775,0
2.52654,48.82795,0
2.52687,48.82816,0
2.52738,48.82851,0
2.52907,48.8298,0
2.52994,48.83042,0
2.53172,48.83161,0
2.53229,48.83197,0
2.53262,48.83216,0
2.53294,48.83236,0
2.53479,48.83338,0
2.5364,48.83419,0
2.53756,48.83475,0
2.53919,48.83545,0
2.53975,48.83567,0
2.54027,48.83586,0
2.54101,48.8361,0
2.54176,48.83629,0
2.54218,48.83638,0
2.54253,48.83644,0
2.54287,48.83649,0
2.54393,48.83659,0
2.54502,48.8366,0
2.54693,48.83652,0
2.58214,48.83469,0
2.58488,48.83449,0
2.58732,48.83424,0
2.58859,48.83408,0
2.59067,48.83377,0
2.5916,48.83361,0
2.60228,48.83155,0
2.60455,48.83114,0
2.606,48.8309,0
2.60763,48.83066,0
2.60971,48.8304,0
2.6109,48.83027,0
2.61285,48.83009,0
2.61496,48.82995,0
2.61694,48.82986,0
2.61786,48.82983,0
2.6196,48.8298,0
2.62056,48.8298,0
2.62435,48.82989,0
2.62737,48.83006,0
2.62748,48.83007,0
2.62768,48.83008,0
2.64273,48.8313,0
2.64278,48.8313,0
2.64286,48.83131,0
2.64291,48.83131,0
2.64665,48.83161,0
2.64922,48.83184,0
2.65241,48.83209,0
2.65641,48.8323,0
2.66025,48.83238,0
2.66288,48.83234,0
2.66561,48.83225,0
2.66902,48.83206,0
2.66956,48.83204,0
2.68581,48.83108,0
2.68758,48.83096,0
2.68763,48.83096,0
2.68773,48.83095,0
2.68781,48.83095,0
2.69006,48.83081,0
2.69474,48.83056,0
2.70055,48.83019,0
2.70224,48.8301,0
2.70621,48.82985,0
2.70629,48.82985,0
2.70833,48.82972,0
2.70914,48.82968,0
2.70956,48.82965,0
2.71001,48.82963,0
2.72297,48.82886,0
2.72541,48.82876,0
2.72552,48.82875,0
2.72728,48.82871,0
2.72938,48.8287,0
2.73172,48.82873,0
2.73447,48.82883,0
2.73764,48.82901,0
2.78937,48.83292,0
2.79563,48.83344,0
2.79708,48.83359,0
2.79821,48.83373,0
2.79981,48.83395,0
2.80224,48.83435,0
2.80305,48.8345,0
2.80473,48.83484,0
2.80623,48.83517,0
2.80727,48.83542,0
2.80975,48.83608,0
2.8114,48.83657,0
2.81315,48.83713,0
2.81474,48.83769,0
2.8163,48.83827,0
2.81724,48.83864,0
2.81922,48.83948,0
2.82008,48.83987,0
2.82026,48.83996,0
2.82087,48.84023,0
2.8227,48.84116,0
2.82383,48.84177,0
2.82529,48.84259,0
2.8261,48.84307,0
2.82638,48.84326,0
2.82752,48.84397,0
2.82853,48.84465,0
2.82914,48.84508,0
2.83037,48.84598,0
2.83128,48.84668,0
2.8326,48.84777,0
2.83347,48.84854,0
2.83459,48.84959,0
2.83513,48.85012,0
2.83605,48.85106,0
2.83718,48.8521,0
2.83839,48.85318,0
2.83885,48.85367,0
2.83916,48.85406,0
2.84037,48.85583,0
2.84073,48.85632,0
2.84227,48.85807,0
2.84337,48.85929,0
2.84407,48.86004,0
2.84565,48.86155,0
2.84632,48.86215,0
2.84679,48.86255,0
2.84888,48.86423,0
2.84894,48.86427,0
2.84975,48.86487,0
2.85029,48.86525,0
2.85192,48.86635,0
2.8523,48.86659,0
2.85324,48.86716,0
2.85449,48.86789,0
2.85576,48.86858,0
2.85696,48.8692,0
2.85861,48.86999,0
2.86011,48.87065,0
2.86179,48.87135,0
2.86253,48.87161,0
2.86289,48.87172,0
2.86305,48.87178,0
2.86316,48.87183,0
2.8636,48.87199,0
2.8639,48.87211,0
2.86522,48.87259,0
2.86573,48.87276,0
2.86596,48.87283,0
2.86663,48.87306,0
2.87555,48.87591,0
2.87818,48.87684,0
2.87989,48.87751,0
2.88204,48.87844,0
2.88343,48.87908,0
2.88364,48.8792,0
2.88548,48.88012,0
2.88722,48.88107,0
2.88903,48.8821,0
2.892,48.88386,0
2.89223,48.88399,0
2.89239,48.88409,0
2.8979,48.88734,0
2.8981,48.88745,0
2.90149,48.88944,0
2.90221,48.88989,0
2.9039,48.891,0
2.90521,48.8919,0
2.90708,48.89325,0
2.90781,48.89375,0
2.90798,48.89388,0
2.90799,48.89388,0
2.90804,48.89392,0
2.90882,48.89443,0
2.91003,48.89517,0
2.91114,48.89581,0
2.91213,48.89632,0
2.913,48.89675,0
2.91427,48.89731,0
2.91545,48.8978,0
2.91638,48.89816,0
2.91762,48.89859,0
2.91823,48.89879,0
2.9195,48.89918,0
2.9203,48.8994,0
2.92035,48.89942,0
2.9204,48.89943,0
2.92129,48.89967,0
2.92616,48.90089,0
2.92709,48.90115,0
2.92821,48.9015,0
2.92865,48.90166,0
2.92916,48.90183,0
2.92991,48.9021,0
2.93081,48.90245,0
2.93208,48.90299,0
2.93584,48.90483,0
2.93817,48.9059,0
2.93953,48.90648,0
2.94107,48.90707,0
2.94201,48.90741,0
2.94342,48.90789,0
2.94395,48.90806,0
2.9456,48.90855,0
2.94683,48.90888,0
2.94693,48.9089,0
2.94708,48.90895,0
2.94903,48.90942,0
2.95009,48.90964,0
2.95187,48.90998,0
2.95273,48.91013,0
2.95485,48.91044,0
2.95645,48.91064,0
2.95678,48.91067,0
2.95716,48.91072,0
2.96166,48.91122,0
2.96549,48.91174,0
2.96686,48.91197,0
2.96877,48.91233,0
2.96964,48.91251,0
2.97269,48.91323,0
2.97337,48.91341,0
2.97469,48.91378,0
2.97584,48.91412,0
2.97729,48.91458,0
2.97888,48.91513,0
2.98061,48.91576,0
2.98481,48.91735,0
2.98529,48.91752,0
2.98576,48.9177,0
2.98735,48.91824,0
2.98816,48.9185,0
2.98978,48.91899,0
2.99795,48.92131,0
2.99894,48.92158,0
3.01198,48.92529,0
3.01335,48.92571,0
3.01527,48.92639,0
3.01632,48.92682,0
3.01764,48.9274,0
3.01841,48.92776,0
3.02005,48.92863,0
3.02147,48.92949,0
3.02219,48.92995,0
3.02331,48.93074,0
3.02393,48.93122,0
3.02455,48.93172,0
3.02518,48.93227,0
3.02606,48.9331,0
3.02625,48.9333,0
3.02655,48.9336,0
3.02675,48.93381,0
3.0273,48.93443,0
3.02755,48.93473,0
3.02848,48.93589,0
3.02864,48.93611,0
3.02937,48.93707,0
3.03021,48.93813,0
3.03086,48.93886,0
3.03166,48.93964,0
3.0322,48.94012,0
3.03435,48.94181,0
3.03484,48.94221,0
3.03497,48.94233,0
3.03523,48.94254,0
3.03598,48.94325,0
3.03626,48.94353,0
3.03677,48.94409,0
3.0374,48.94488,0
3.03852,48.94643,0
3.03899,48.9471,0
3.03982,48.9482,0
3.04007,48.94851,0
3.0404,48.94894,0
3.04086,48.94948,0
3.04132,48.95,0
3.04154,48.95023,0
3.04181,48.95053,0
3.04228,48.95102,0
3.04261,48.95134,0
3.0427,48.95142,0
3.04301,48.95173,0
3.04311,48.95182,0
3.04322,48.95193,0
3.04371,48.95237,0
3.04446,48.953,0
3.04616,48.9543,0
3.04625,48.95436,0
3.04655,48.9546,0
3.04683,48.95481,0
3.04692,48.95489,0
3.04693,48.95489,0
3.04695,48.95491,0
3.04786,48.95561,0
3.04845,48.95609,0
3.04882,48.95641,0
3.04937,48.95694,0
3.04978,48.95739,0
3.05004,48.9577,0
3.05039,48.95816,0
3.05078,48.95875,0
3.05101,48.95908,0
3.05113,48.95928,0
3.05114,48.95931,0
3.05115,48.95931,0
3.0512,48.95939,0
3.05122,48.95943,0
3.05142,48.95973,0
3.05144,48.95977,0
3.05145,48.95978,0
3.05198,48.96061,0
3.05206,48.96072,0
3.05212,48.96081,0
3.0522,48.96096,0
3.05249,48.96141,0
3.05266,48.96165,0
3.05346,48.96286,0
3.05411,48.96378,0
3.05432,48.96406,0
3.05517,48.96507,0
3.05593,48.96586,0
3.05675,48.96662,0
3.05735,48.96713,0
3.0578,48.96749,0
3.05834,48.9679,0
3.05937,48.9686,0
3.06,48.969,0
3.06232,48.97038,0
3.0637,48.97117,0
3.06519,48.97207,0
3.06612,48.97267,0
3.06701,48.97328,0
3.06797,48.97396,0
3.06849,48.97435,0
3.06964,48.97526,0
3.07066,48.97611,0
3.07069,48.97613,0
3.0738,48.97866,0
3.07513,48.97966,0
3.07525,48.97974,0
3.07537,48.97983,0
3.07612,48.98036,0
3.0773,48.98114,0
3.07771,48.98138,0
3.07876,48.98202,0
3.07977,48.98259,0
3.0809,48.98318,0
3.08167,48.98356,0
3.08196,48.98369,0
3.08257,48.98398,0
3.0835,48.98439,0
3.0844,48.98477,0
3.08446,48.98479,0
3.0845,48.98481,0
3.08612,48.98545,0
3.08667,48.98564,0
3.08716,48.98582,0
3.0888,48.98638,0
3.09408,48.98812,0
3.09637,48.98893,0
3.09714,48.98922,0
3.09842,48.98973,0
3.10882,48.99433,0
3.1105,48.99504,0
3.11213,48.99568,0
3.1149,48.99667,0
3.11612,48.99709,0
3.11629,48.99714,0
3.11901,48.99807,0
3.11902,48.99807,0
3.11903,48.99808,0
3.11906,48.99809,0
3.11914,48.99811,0
3.12448,48.99993,0
3.12621,49.00054,0
3.12887,49.00154,0
3.13014,49.00205,0
3.13058,49.00224,0
3.13107,49.00244,0
3.13305,49.00332,0
3.13395,49.00374,0
3.13663,49.00507,0
3.13687,49.0052,0
3.13735,49.00544,0
3.14258,49.00818,0
3.14259,49.00819,0
3.14307,49.00845,0
3.14367,49.00875,0
3.14461,49.00919,0
3.15011,49.01215,0
3.15024,49.01221,0
3.15201,49.01323,0
3.15276,49.01369,0
3.15422,49.01464,0
3.15509,49.01527,0
3.1551,49.01528,0
3.15546,49.01556,0
3.15584,49.01584,0
3.15643,49.01631,0
3.15735,49.01708,0
3.15834,49.01796,0
3.15921,49.01881,0
3.15985,49.01948,0
3.16033,49.02001,0
3.16101,49.02081,0
3.16173,49.02171,0
3.16358,49.02412,0
3.16383,49.02446,0
3.16451,49.02533,0
3.16488,49.02577,0
3.16546,49.02639,0
3.1656,49.02655,0
3.16574,49.02668,0
3.16588,49.02682,0
3.16664,49.02749,0
3.16692,49.02771,0
3.1671,49.02786,0
3.16769,49.02831,0
3.16858,49.02891,0
3.16937,49.0294,0
3.17054,49.03003,0
3.17103,49.03027,0
3.17167,49.03056,0
3.1726,49.03095,0
3.17285,49.03104,0
3.17305,49.03112,0
3.17349,49.03128,0
3.17466,49.03167,0
3.17955,49.03319,0
3.1805,49.03351,0
3.18111,49.03373,0
3.18238,49.03423,0
3.18633,49.03588,0
3.18834,49.03669,0
3.19055,49.03748,0
3.19184,49.03789,0
3.19222,49.038,0
3.19276,49.03817,0
3.19451,49.03865,0
3.19567,49.03893,0
3.19712,49.03926,0
3.19791,49.03942,0
3.19965,49.03974,0
3.20084,49.03993,0
3.20251,49.04016,0
3.20401,49.04033,0
3.20581,49.04048,0
3.20721,49.04057,0
3.20932,49.04064,0
3.21141,49.04064,0
3.21252,49.04061,0
3.21269,49.04061,0
3.21396,49.04056,0
3.21575,49.04045,0
3.22269,49.03983,0
3.22434,49.0397,0
3.22586,49.0396,0
3.22832,49.0395,0
3.22973,49.03948,0
3.23068,49.03948,0
3.23163,49.03951,0
3.23198,49.03951,0
3.23326,49.03954,0
3.23461,49.0396,0
3.23514,49.03964,0
3.23585,49.03968,0
3.23788,49.03985,0
3.23901,49.03996,0
3.24099,49.04019,0
3.24184,49.04031,0
3.24279,49.04046,0
3.24463,49.04078,0
3.24676,49.0412,0
3.24732,49.04132,0
3.24955,49.04184,0
3.25143,49.04235,0
3.25359,49.04298,0
3.2561,49.04374,0
3.25786,49.04433,0
3.25923,49.04472,0
3.26094,49.04518,0
3.26194,49.04543,0
3.26323,49.04569,0
3.26556,49.04609,0
3.26681,49.04626,0
3.26832,49.0464,0
3.26955,49.04649,0
3.27145,49.04657,0
3.27436,49.04665,0
3.27686,49.04674,0
3.27699,49.04675,0
3.27714,49.04675,0
3.27904,49.04685,0
3.28058,49.04695,0
3.28422,49.04715,0
3.28572,49.04728,0
3.28856,49.04756,0
3.28873,49.04757,0
3.29366,49.04811,0
3.29525,49.04831,0
3.29823,49.04872,0
3.2987,49.0488,0
3.2998,49.04895,0
3.30015,49.04901,0
3.30066,49.04907,0
3.3022,49.04932,0
3.30422,49.04971,0
3.30541,49.04992,0
3.30788,49.05043,0
3.30809,49.05049,0
3.30838,49.05055,0
3.30906,49.05072,0
3.30959,49.05084,0
3.31007,49.05097,0
3.3104,49.05105,0
3.31156,49.05137,0
3.31315,49.05185,0
3.31379,49.05206,0
3.31456,49.05233,0
3.31541,49.05265,0
3.31761,49.05354,0
3.31875,49.05405,0
3.31899,49.05415,0
3.31973,49.05449,0
3.3199,49.05458,0
3.31999,49.05462,0
3.32025,49.05476,0
3.32101,49.05514,0
3.32203,49.05569,0
3.32336,49.05647,0
3.3248,49.05738,0
3.3253,49.05772,0
3.32656,49.05861,0
3.32703,49.05896,0
3.32714,49.05905,0
3.32817,49.05982,0
3.32871,49.06024,0
3.32885,49.06034,0
3.32915,49.06057,0
3.32931,49.0607,0
3.32977,49.06105,0
3.33056,49.06168,0
3.33135,49.06228,0
3.33153,49.06243,0
3.33306,49.06361,0
3.33328,49.06377,0
3.33528,49.06533,0
3.33563,49.06559,0
3.33585,49.06577,0
3.33761,49.06711,0
3.33774,49.0672,0
3.33784,49.06728,0
3.3387,49.06792,0
3.33895,49.06809,0
3.33947,49.06847,0
3.33981,49.0687,0
3.33986,49.06874,0
3.34005,49.06886,0
3.34022,49.06899,0
3.34062,49.06925,0
3.34093,49.06944,0
3.34129,49.06968,0
3.34161,49.06988,0
3.34182,49.07,0
3.34191,49.07006,0
3.34302,49.07071,0
3.34317,49.07079,0
3.34352,49.07099,0
3.3444,49.07146,0
3.34542,49.07198,0
3.34679,49.07262,0
3.34696,49.07269,0
3.34726,49.07283,0
3.34787,49.07309,0
3.34818,49.07321,0
3.34917,49.07362,0
3.34996,49.07392,0
3.35088,49.07425,0
3.35169,49.07452,0
3.35202,49.07464,0
3.35414,49.07529,0
3.35496,49.07552,0
3.35696,49.07602,0
3.35886,49.07642,0
3.36076,49.07677,0
3.36181,49.07694,0
3.36285,49.07708,0
3.36431,49.07725,0
3.36467,49.07728,0
3.36534,49.07736,0
3.36606,49.07743,0
3.36676,49.07748,0
3.36694,49.0775,0
3.36837,49.07758,0
3.36982,49.07764,0
3.37219,49.07769,0
3.37352,49.07769,0
3.37387,49.0777,0
3.37428,49.07769,0
3.37572,49.07769,0
3.37595,49.07768,0
3.37656,49.07768,0
3.37667,49.07769,0
3.37703,49.07768,0
3.37909,49.07766,0
3.37927,49.07765,0
3.38084,49.07764,0
3.38102,49.07765,0
3.3821,49.07765,0
3.38243,49.07766,0
3.38316,49.07766,0
3.38525,49.07773,0
3.38656,49.0778,0
3.38761,49.07788,0
3.38808,49.07793,0
3.389,49.07801,0
3.39042,49.07817,0
3.39088,49.07823,0
3.39154,49.07833,0
3.39243,49.07845,0
3.39429,49.07876,0
3.39706,49.07931,0
3.39855,49.07964,0
3.39972,49.07994,0
3.4009,49.08026,0
3.40203,49.08061,0
3.40238,49.08071,0
3.40248,49.08075,0
3.40251,49.08075,0
3.40416,49.0813,0
3.40558,49.08181,0
3.40728,49.08247,0
3.40835,49.08291,0
3.41115,49.08416,0
3.41206,49.0846,0
3.41241,49.08478,0
3.41352,49.08531,0
3.41369,49.0854,0
3.41442,49.08575,0
3.41469,49.08589,0
3.417,49.08703,0
3.41725,49.08716,0
3.42162,49.0893,0
3.42207,49.08951,0
3.42249,49.08972,0
3.42492,49.09087,0
3.42598,49.09135,0
3.42642,49.09154,0
3.42699,49.0918,0
3.42908,49.09266,0
3.43242,49.09396,0
3.43352,49.09437,0
3.43632,49.09535,0
3.43739,49.09574,0
3.43849,49.09611,0
3.44084,49.09696,0
3.44317,49.09783,0
3.44661,49.09921,0
3.44935,49.10038,0
3.44947,49.10042,0
3.45255,49.10176,0
3.4545,49.10255,0
3.45621,49.10321,0
3.4593,49.10431,0
3.46056,49.10474,0
3.46091,49.10484,0
3.46324,49.10558,0
3.46651,49.10651,0
3.468,49.1069,0
3.46918,49.10719,0
3.46928,49.10722,0
3.47101,49.10763,0
3.47354,49.10819,0
3.47587,49.10866,0
3.47987,49.10936,0
3.48348,49.10991,0
3.484,49.10998,0
3.48454,49.11004,0
3.48835,49.11057,0
3.49148,49.11107,0
3.4925,49.11125,0
3.49421,49.11159,0
3.49519,49.11181,0
3.49685,49.11222,0
3.4985,49.11268,0
3.49931,49.11292,0
3.50026,49.11323,0
3.50182,49.11377,0
3.50274,49.11411,0
3.5035,49.11441,0
3.50515,49.11512,0
3.50664,49.11581,0
3.51,49.11747,0
3.5103,49.11761,0
3.511,49.11797,0
3.5136,49.11922,0
3.5155,49.12009,0
3.51759,49.12097,0
3.51866,49.12139,0
3.51891,49.12148,0
3.52021,49.12198,0
3.52053,49.12209,0
3.52099,49.12226,0
3.52257,49.1228,0
3.5229,49.12292,0
3.525,49.12356,0
3.52682,49.12409,0
3.52714,49.12417,0
3.52746,49.12427,0
3.52967,49.12484,0
3.53054,49.12505,0
3.53121,49.1252,0
3.53385,49.12575,0
3.53719,49.12636,0
3.53948,49.12673,0
3.54243,49.12715,0
3.5441,49.12735,0
3.54445,49.12738,0
3.54647,49.12759,0
3.55005,49.1279,0
3.55222,49.12804,0
3.55557,49.12818,0
3.55861,49.12825,0
3.56411,49.12823,0
3.56469,49.12821,0
3.56995,49.12811,0
3.57425,49.12808,0
3.57465,49.12807,0
3.57537,49.12807,0
3.57591,49.12805,0
3.57629,49.12805,0
3.57718,49.12803,0
3.57757,49.12803,0
3.57829,49.12801,0
3.57937,49.128,0
3.58088,49.12803,0
3.58145,49.12807,0
3.58232,49.12811,0
3.58605,49.12838,0
3.58647,49.12842,0
3.58948,49.12876,0
3.59192,49.12911,0
3.59341,49.12936,0
3.59439,49.12954,0
3.59713,49.13014,0
3.59838,49.13044,0
3.59987,49.13084,0
3.60136,49.13127,0
3.60337,49.1319,0
3.60615,49.13291,0
3.60676,49.13315,0
3.60995,49.13449,0
3.61084,49.1349,0
3.61208,49.13545,0
3.61669,49.13755,0
3.62069,49.13933,0
3.62087,49.1394,0
3.62239,49.14006,0
3.6233,49.14043,0
3.62391,49.14069,0
3.62544,49.1413,0
3.62744,49.14206,0
3.6296,49.14282,0
3.63196,49.14361,0
3.63447,49.14436,0
3.63716,49.14511,0
3.63847,49.14545,0
3.64107,49.14607,0
3.64115,49.14608,0
3.64122,49.1461,0
3.64387,49.14668,0
3.64707,49.14728,0
3.65011,49.14777,0
3.65048,49.14782,0
3.65118,49.14793,0
3.65285,49.14815,0
3.65373,49.14825,0
3.65426,49.14832,0
3.65627,49.14854,0
3.65863,49.14875,0
3.66105,49.14892,0
3.66309,49.14903,0
3.66584,49.14913,0
3.67046,49.14922,0
3.67084,49.14922,0
3.67323,49.14927,0
3.6736,49.14927,0
3.67749,49.14935,0
3.67788,49.14935,0
3.68279,49.14948,0
3.68514,49.14961,0
3.68775,49.1498,0
3.68847,49.14987,0
3.68925,49.14993,0
3.69028,49.15003,0
3.69326,49.15038,0
3.69415,49.1505,0
3.69666,49.15087,0
3.69835,49.15114,0
3.69932,49.15131,0
3.7011,49.15165,0
3.7032,49.15208,0
3.70455,49.15238,0
3.70674,49.1529,0
3.70812,49.15327,0
3.70851,49.15336,0
3.71114,49.15411,0
3.71352,49.15486,0
3.71491,49.15532,0
3.71679,49.15598,0
3.72,49.15718,0
3.72052,49.15739,0
3.72096,49.15755,0
3.72155,49.15778,0
3.72389,49.15881,0
3.72524,49.15946,0
3.72572,49.15968,0
3.7259,49.15978,0
3.7282,49.16093,0
3.72831,49.16099,0
3.72841,49.16105,0
3.72965,49.16171,0
3.731,49.16247,0
3.73126,49.16263,0
3.73152,49.16278,0
3.73309,49.16374,0
3.73415,49.16443,0
3.73422,49.16448,0
3.7346,49.16473,0
3.73469,49.1648,0
